id,question,choices,label
911,Traits are transferred from generation to generation through the,"{""text"": [""sperm only"", ""egg only"", ""sperm and the egg"", ""testes""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2076,"If an environment becomes warmer and drier, the change that would most likely help a species adapt would be an increase in its","{""text"": [""amount of body fat."", ""amount of body hair."", ""ability to climb trees."", ""ability to store water.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
657,"In a container, a mixture of water and salt is stirred so that the salt dissolves completely. Sand is added to this solution and allowed to settle to the bottom of the container. If the container is placed on a heat source and the liquid evaporates completely, what will be left in the container?","{""text"": [""Nothing will remain in the container."", ""Only salt will remain in the container."", ""Only sand will remain in the container."", ""Salt and sand will both remain in the container.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1871,Which of the following can only be seen with a telescope?,"{""text"": [""the moon-like phases of Venus"", ""the phases of Earth's moon"", ""a lunar eclipse"", ""a solar eclipse""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1243,"Residential construction is expanding in Florida. The expansion has caused fragmentation of habitats. One of the results of the increased construction is a decrease in the number of large predators such as the coyote, black bear, and panther. Which will be the most immediate local result of this fragmentation?","{""text"": [""decrease in middle-sized predators"", ""large predators will become extinct"", ""increase in population of prey species"", ""increase in population of top carnivores""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1458,An element with which property would be best to use in electrical wiring?,"{""text"": [""insulator"", ""conductor"", ""malleable"", ""porous""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
567,An ecosystem is a community of organisms interacting with their physical environment. Why are decomposers an important part of ecosystems?,"{""text"": [""They break down dead organisms to return nutrients to the soil."", ""They produce their own food for survival."", ""They play a role in preventing weathering and erosion."", ""They provide most of the energy to consumers.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1663,All of the inherited traits that are passed to offspring during asexual reproduction come from a single,"{""text"": [""egg."", ""sperm."", ""virus."", ""parent.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
279,Sir Isaac Newton determined that white light is made up of all the colors of the rainbow. What did he use to discover this phenomenon?,"{""text"": [""a prism"", ""a telescope"", ""a microscope"", ""a magnifying glass""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1241,"At night, the Moon is the brightest object in the sky. Where does the Moon's light come from?","{""text"": [""The Moon reflects light from Earth."", ""The Moon reflects light from the Sun."", ""The Moon makes light beneath its surface."", ""The Moon has rocks on its surface that glow.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2111,A function of a plant's roots is to,"{""text"": [""protect the plant."", ""absorb water and minerals."", ""remove waste products."", ""take in food for the plant.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1325,"In the forest, one type of tree produces special seeds. These seeds start to grow only after going through a fire. In the fire, the adult trees are destroyed. Which resources, needed for growth, are now available to the newly growing seeds?","{""text"": [""sunlight and wind"", ""sunlight and space"", ""soil and pollen producers"", ""pollen producers and space""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2081,How are droughts always different from floods?,"{""text"": [""They have different locations."", ""They happen in different ecosystems."", ""They have different amounts of water."", ""They happen at different times of the year.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
967,The smallest particle of an element is,"{""text"": [""an atom."", ""a mixture."", ""a molecule."", ""a compound.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1632,When can producers make the most food?,"{""text"": [""summer, because there is more sunlight"", ""summer, because there is more heat"", ""spring, because there is more rain"", ""spring, because there are more leaves""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
603,Which change would have the greatest negative impact on the survival of an owl species?,"{""text"": [""an increase in primary consumer population"", ""an decrease in acid rain"", ""an decrease in size of habitat"", ""an increase in producers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1955,"In order for boulders to become sediments, the boulders must first be","{""text"": [""heated and melted."", ""weathered and eroded."", ""recrystallized."", ""buried.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1018,Which of the following is a cause of the ocean levels periodically rising and then falling?,"{""text"": [""the slight tilt of the Moon"", ""the force of gravity from the Moon"", ""the convection within Earth's mantle"", ""the revolution of Earth around the Sun""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1008,"In New York State, an observer will usually see the Sun rise in the","{""text"": [""north"", ""south"", ""east"", ""west""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
1231,Which process in the water cycle returns water from the surface of Earth to the atmosphere?,"{""text"": [""condensation"", ""evaporation"", ""precipitation"", ""runoff""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1776,Which pair of items will repel each other?,"{""text"": [""a positively-charged wool sock and a neutral plastic bag"", ""a neutral cotton sweater and a negatively-charged plastic pellet"", ""a negatively-charged balloon and a positively-charged piece of paper"", ""a negatively-charged plastic strip and a negatively-charged piece of cloth""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2097,Which of the following is a common renewable resource found in deserts?,"{""text"": [""biodiesel"", ""uranium"", ""natural gas"", ""solar energy""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
853,A student observes cells in an object by using a microscope. The student thinks that the object was part of a living thing. Which statement explains why cell theory can be used to support the student's thinking?,"{""text"": [""Cell theory was developed using a microscope."", ""Cell theory was developed to study living things."", ""Cell theory states that all living things are made of cells."", ""Cell theory states that scientists may classify things as living or nonliving.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1359,Which is a physical property of an apple?,"{""text"": [""what color it is"", ""how pretty it is"", ""how much it costs"", ""when it was picked""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2180,Which two factors determine the gravitational attraction between two objects?,"{""text"": [""time and temperature"", ""shape and orbital speed"", ""color and hardness"", ""mass and distance apart""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
1621,"According to the fossil record, when did episodes of rapid speciation commonly take place?","{""text"": [""while Earth's continents were joined"", ""while Earth's habitats were stable"", ""before major climatic changes"", ""following mass extinctions""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2127,Competition is most likely to occur between which two organisms?,"{""text"": [""deer and butterflies"", ""owls and bacteria"", ""goldfish and rabbits"", ""grass and strawberry plants""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
2124,"To help it survive, an organism has a capsule, endospore, and pili. To which group does this organism belong?","{""text"": [""bacteria"", ""mollusk"", ""insect"", ""reptile""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
617,Why do planets stay in orbit around the Sun?,"{""text"": [""attraction of gravity"", ""effect of inertia"", ""frictional force"", ""rotational force""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1611,"When scientists publish papers describing the results and conclusions of their experiments, members of the scientific community should","{""text"": [""collect their own data and rewrite the paper."", ""evaluate the evidence in the paper."", ""accept the paper as fact."", ""ask the writer to write an alternate paper.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
267,What is the main reason we can see the Moon?,"{""text"": [""The Moon reflects light from the Earth."", ""The Moon reflects the light from the Sun."", ""The Moon produces its own light."", ""The Moon is larger than stars.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1276,"In what way do transit systems, such as buses, benefit society?","{""text"": [""by reducing the amount of pollution"", ""by increasing the number of car sales"", ""by increasing the amount of carbon dioxide in the air"", ""by eliminating the possibility of accidents""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2145,Fertilizers added by farmers to the soil contain high amounts of nitrates. How do fertilizers affect the nitrogen cycle?,"{""text"": [""More nitrates are available for plants to absorb."", ""More nitrates are available for animals to eat."", ""More nitrogen gas is released into the atmosphere."", ""More nitrogen is converted by bacteria into nitrates.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2162,Which ability is the most useful for making observations?,"{""text"": [""senses"", ""memory"", ""creativity"", ""imagination""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1076,Heat from deep in Earth's interior is transferred to its crust by which of the following?,"{""text"": [""conduction in the ocean"", ""convection in the mantle"", ""radiation from the solid core"", ""evaporation at mid-ocean ridges""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1357,Which process occurs when rocks and soil slide down a mountain?,"{""text"": [""erosion"", ""migration"", ""recycling"", ""maintenance""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
143,Which best describes the role of the esophagus in digestion?,"{""text"": [""It releases acid and mixes food."", ""It aids in absorption of nutrients from food."", ""It carries food from the mouth to the stomach."", ""It carries food from the stomach to the intestines.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
257,"In an investigation, a student wants to see how a ball is affected by rolling it over a surface covered with sandpaper. In preparation for the trial, the student makes a list of the possible conditions that could affect the investigation. The student is most likely listing the","{""text"": [""constants."", ""variables."", ""controls."", ""trials.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1233,Which inventor had the greatest impact on the development of artificial light?,"{""text"": [""Charles Darwin"", ""Albert Einstein"", ""Thomas Edison"", ""Benjamin Franklin""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1474,Which is a learned behavior?,"{""text"": [""A dog uses its tongue to drink."", ""A robin holds a branch with its feet."", ""A chimpanzee digs for termites with a stick."", ""A worm moves to the top of flooded ground.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
672,"When air is heated, it will most likely","{""text"": [""expand and fall."", ""expand and rise."", ""condense and fall."", ""condense and rise.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1809,"Students are learning about the natural resources in Maryland. One group of students researches information about renewable natural resources in the state. The other group researches information about nonrenewable natural resources in the state. The resources the students investigate include plants, animals, soil, minerals, water, coal, and oil. Aluminum is a nonrenewable natural resource. Which of these methods of aluminum disposal is best for the environment?","{""text"": [""burning it"", ""recycling it"", ""burying it in landfills"", ""crushing it before throwing it away""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2212,"Intense heat and pressure in Earth's crust can change sandstone into quartzite. During this metamorphosis, many properties of these rocks change. Which property of these rocks will most likely remain the same?","{""text"": [""mass"", ""volume"", ""crystal structure"", ""particle shape""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
732,"A student conducts an investigation using mold spores. In one part of the investigation, he needs to closely examine a spore sample. Which piece of equipment does the student need to use to keep mold spores from entering his respiratory system?","{""text"": [""breathing mask"", ""safety goggles"", ""rubber gloves"", ""lead smock""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
594,Naturally occurring variations within a species are mainly the result of mutations and,"{""text"": [""sexual reproduction"", ""dynamic equilibrium"", ""metabolism"", ""camouflage""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
563,Which of the following is a reason life in the outermost planets is less likely than life on planets nearer the Sun?,"{""text"": [""They have too little mass."", ""They have too much mass."", ""Their surfaces are extremely hot."", ""Their surfaces are extremely cold.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
539,A science class investigated the percentage of corn kernels that pop in bags of different brands of popcorn. Fifteen students tested three brands of popcorn each and reported their results to the class. Why did the teacher most likely have so many students report the results?,"{""text"": [""for more accurate results"", ""for more student participation"", ""to help simplify the procedure"", ""to help explain the hypothesis""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
46,Which body system is most responsible for the removal of waste?,"{""text"": [""skeletal system"", ""nervous system"", ""muscular system"", ""excretory system""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1907,A student measures the growth of a group of plants given different amounts of fertilizer. Which data display should the student use to compare the growth of the plants?,"{""text"": [""bar graph"", ""scatterplot"", ""line graph"", ""pie chart""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1495,What do all animals need in order to survive?,"{""text"": [""rocks, water, and soil"", ""water, air, and food"", ""air, rocks, and sunlight"", ""food, soil, and sunlight""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1032,A class learns about weather. The students in the class measure the outside air temperature at the same time each day. Which way of measuring the temperature would provide the most accurate data?,"{""text"": [""taking the measurement in the shade"", ""placing the thermometer on the ground"", ""taking a measurement using a different tool each day"", ""recording the measurements from three thermometers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1693,A large quantity of heavy rain falling in a short time period will most likely,"{""text"": [""reduce the amount of nutrients in the soil."", ""increase the number of minerals in the soil."", ""reduce oxygen levels in the soil."", ""increase the temperature of the soil.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
39,"When a transverse wave passes from right to left through a medium, what happens to the particles of the medium?","{""text"": [""Particles travel from right to left along the wave."", ""Particles travel from left to right along the wave."", ""Particles move back and forth parallel to the wave."", ""Particles move back and forth perpendicular to the wave.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
836,Which of the following correctly orders part of a fish's respiratory system from the least complex to most complex?,"{""text"": [""cells -> gills -> tissues"", ""cells -> tissues -> gills"", ""gills -> tissues -> cells"", ""tissues -> gills -> cells""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
846,A large tree was cut down with a saw. What is the best way to estimate the age of this tree?,"{""text"": [""measure the height of the tree"", ""measure the thickness of the bark"", ""count the number of rings in the trunk"", ""count the branches growing from the trunk""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1712,What should a scientist do to help make sure the results of an experiment are unbiased?,"{""text"": [""Keep the results a secret."", ""Do the math without a calculator."", ""Change all of the variables in the experiment."", ""Ask other scientists to attempt to reproduce the results.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1058,A team of surveyors takes measurements of ground altitude at horizontal intervals of 1 meter over a 400 square meter area. These measurements can best be used to produce which representation of the area?,"{""text"": [""a topographical map"", ""a map of wind currents"", ""a plate tectonic diagram"", ""a chart of sedimentary layers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
762,Grooves running down the sides of a riverbank are most likely caused by,"{""text"": [""wind."", ""rocks."", ""leaves."", ""rainwater.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1618,What tool is used to determine the mass of an object?,"{""text"": [""Balance"", ""Meter stick"", ""Thermometer"", ""Graduated cylinder""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
916,"A group of vertebrates has lungs, a body covered with scales, internal fertilization, and amniotic eggs. Which group of vertebrates does this describe?","{""text"": [""amphibians"", ""birds"", ""mammals"", ""reptiles""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1763,Which statement correctly describes why there are fewer than 24 hours of daylight in Alaska during each day in April?,"{""text"": [""Earth\u2019s rotation slows during the day."", ""Earth\u2019s rotation slows during the night."", ""Earth\u2019s rotation causes both day and night."", ""Earth\u2019s tilt on its axis causes both day and night.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
441,"Why are seals able to live off the coast of Antarctica while frogs, snakes, and panthers are not?","{""text"": [""Seals can swim."", ""Seals are predators."", ""Seals have fur and blubber."", ""Seals are warm-blooded animals.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
236,Repeated exposure to extremely loud sounds can reduce hearing ability by direct damage to which structures?,"{""text"": [""the sensory neurons in the ears"", ""interneurons between the ears and the brain"", ""the sound-processing center in the brain"", ""motor neurons applying commands from the brain to the ears""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
811,Termites eat wood but cannot digest it. Protozoans live in the termites' stomachs and use enzymes to break down the wood. The digested wood provides nutrition for both the termites and the protozoans. What type of relationship is this?,"{""text"": [""mutualism"", ""parasitism"", ""predation"", ""commensalism""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
796,Rocks and Earth and on the Moon are made of similar materials. What does this observation most likely suggest?,"{""text"": [""Both the Moon and Earth split off from the Sun."", ""Life must have existed on the Moon at one time."", ""The Moon was probably formed from material from Earth."", ""The whole solar system is made up of the same kinds of rocks.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
983,Which characteristic can a puppy inherit from its parents?,"{""text"": [""muddy paws"", ""spotted fur"", ""broken foot"", ""scar on face""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1265,"A volcano under the ocean slowly releases lava over time. As the lava is released, it cools and hardens on the ocean floor. Which feature will most likely form from the release and cooling of the lava on the ocean floor over time?","{""text"": [""a fault"", ""an island"", ""a reef"", ""a sandbar""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1135,Which force keeps the planets in their orbits around the Sun?,"{""text"": [""gravity"", ""magnetism"", ""electricity"", ""friction""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
372,At what temperature does pure water boil?,"{""text"": [""0\u00b0C"", ""32\u00b0C"", ""100\u00b0C"", ""212\u00b0C""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2003,The temperature in a hot star is high enough to pull electrons away from atoms. What state of matter results from this process?,"{""text"": [""gas"", ""solid"", ""liquid"", ""plasma""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1144,What form of energy is stored in a battery?,"{""text"": [""chemical"", ""sound"", ""light"", ""heat""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1981,Which of the following helps the body to cool down?,"{""text"": [""shivering"", ""sweating"", ""running a fever"", ""taking deep breaths""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1363,Some plant cells are coated in a waxy layer that prevents water loss. This specialization is found in which plant cells?,"{""text"": [""internal stem cells"", ""internal root cells"", ""cells on the plant surface"", ""cells in the plant reproductive system""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
934,Campers shouted toward a canyon wall. What characteristic of sound best explains why the campers heard an echo?,"{""text"": [""Sound waves traveled slowly down the canyon."", ""Sound waves were absorbed by the canyon wall."", ""Sound waves reflected off the canyon wall."", ""Sound waves were refracted around the canyon.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2198,Which structure surrounds and protects an animal cell?,"{""text"": [""Nucleus"", ""Vacuole"", ""Cytoplasm"", ""Cell membrane""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1044,Which of these is unique to the process of scientific investigation?,"{""text"": [""observing an event as it occurs"", ""discussing results with other experts"", ""publishing the results on a webpage"", ""collecting data in an experiment""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
875,Which force causes rocks to roll downhill?,"{""text"": [""gravity"", ""friction"", ""erosion"", ""magnetism""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1141,Which of the following is the primary advantage of sexual reproduction when compared to asexual reproduction?,"{""text"": [""There is a greater number of offspring."", ""There is more food available to offspring."", ""There is greater genetic variety in offspring."", ""There is a longer development time for offspring.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2203,Which of the following processes is an important part of star formation?,"{""text"": [""nuclear fusion"", ""nuclear fission"", ""molecular fusion"", ""molecular fission""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
553,Which of the following is a characteristic of all chemical changes?,"{""text"": [""A different state of matter is produced."", ""Some mass is converted to energy."", ""Some form of light is given off."", ""A new material is formed.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
987,The Sun is a medium-sized star and is expected to continue to perform nuclear fusion for five billion years. What is most likely to be the final stage of the Sun?,"{""text"": [""supernova"", ""supergiant"", ""neutron star"", ""white dwarf""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
719,Which statement explains what will most likely happen to the hydrosphere in an area where air temperatures increase?,"{""text"": [""Earthquake intensity will decrease."", ""Mountain formation will decrease."", ""Rock weathering will increase."", ""Evaporation will increase.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2102,Which of these mixtures would be easiest to separate?,"{""text"": [""Fruit salad"", ""Powdered lemonade"", ""Hot chocolate"", ""Instant pudding""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
895,A powder made up of both white specks and black specks is likely to be,"{""text"": [""a solution"", ""a pure compound"", ""a mixture"", ""an element""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
784,"Wire was looped several times around an iron nail, and the wire's ends were connected to a battery. For which of these will this device most likely be used?","{""text"": [""to produce a heat source"", ""to demonstrate frictional forces"", ""to create a magnetic field"", ""to generate a sound wave""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
196,"As the hawk population increases in an ecosystem, the deer mouse population will most likely decrease as a result of","{""text"": [""decrease in food source."", ""increase in disease."", ""increase in predators."", ""decrease in habitat.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1271,"When compared to current average conditions, which term would best describe conditions in Earth's lower atmosphere if greenhouse gases were absent?","{""text"": [""denser"", ""cooler"", ""wetter"", ""cloudier""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
620,A jet plane is moving at a constant velocity on a flat surface. Which forces act against the forward motion of the plane?,"{""text"": [""gravity and engine thrust"", ""engine thrust and friction"", ""friction and air resistance"", ""air resistance and gravity""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1200,Fossils of clam shells were found in the Appalachian Mountains. Which of these statements best explains why the clam shells were found in the Appalachian Mountains?,"{""text"": [""The mountain range was once under water."", ""Birds flying overhead dropped the clam shells."", ""Animals released the clam shells in their waste."", ""The clams lived on land before moving to water.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
852,Which of the following animal features most helps the animal move around in its habitat?,"{""text"": [""A bird's sharp beak"", ""A cow's tail"", ""A sea turtle's flippers"", ""A black bear's fur""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1148,The Sun appears larger than other stars because of its,"{""text"": [""yellow color"", ""high temperature"", ""distance from Earth"", ""chemical composition""], ""label"": [""1"", ""2"", ""3"", ""4""]}",
1476,Crows are found throughout many parts of the world. They are black birds with excellent hearing. In the wild they live for six to seven years. Some crows in Japan open hard-shelled nuts by dropping them in front of moving cars. Which of these is a learned behavior?,"{""text"": [""Having excellent hearing"", ""Living six to seven years"", ""Dropping nuts in front of cars"", ""Having black feathers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
581,Which statement best explains Earth's day and night cycle?,"{""text"": [""Earth rotates once each day on its axis."", ""Earth revolves around the Sun each year."", ""The Sun is closest to Earth during the day."", ""The tilt of Earth changes throughout the year.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2166,The body maintains equilibrium through a series of messages called a feedback mechanism. What organ releases hormones that maintain balanced glucose levels?,"{""text"": [""liver"", ""blood"", ""fat cells"", ""pancreas""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
72,Plants on hills keep dirt in place during a rain storm. Plant roots grow into the dirt and keep the dirt from moving. Why do roots grow into the dirt?,"{""text"": [""to release gases"", ""to release water"", ""to absorb energy"", ""to absorb nutrients""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
787,"When two nuclei are combined into one nucleus, there is a slight change in mass and the release of a large amount of energy. What is this process called?","{""text"": [""conversion"", ""reaction"", ""fission"", ""fusion""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
502,Natural selection is a mechanism that acts on individuals within a population. Which is a result of the process of natural selection?,"{""text"": [""The reproductive rate of the population decreases."", ""Genetic similarity within the population increases."", ""Organisms are better adapted to their environment."", ""Adverse changes to the environment become more frequent.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
6,Which two body systems are directly involved in movement?,"{""text"": [""muscular and skeletal"", ""digestive and muscular"", ""skeletal and respiratory"", ""respiratory and digestive""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1676,"A student wants to figure out how many calories are needed to perform various activities. A list of some everyday activities is made, and the number of calories burned during each activity is recorded. Which method is the best way for the student to display and evaluate the information?","{""text"": [""write a paragraph"", ""make a line graph"", ""develop a formula"", ""create a table""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1299,"Which scientist studied biology by traveling by ship to different islands observing animal life, and developed a hypothesis about how species change?","{""text"": [""Galileo Galilei"", ""Albert Einstein"", ""Charles Darwin"", ""Sir Isaac Newton""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1432,Living cells synthesize long chains of amino acids called proteins. Which substance provides the information needed to correctly sequence the amino acids during protein synthesis?,"{""text"": [""ATP"", ""mRNA"", ""tRNA"", ""DNA""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
971,Which energy conversion process occurs whenever coal is burned?,"{""text"": [""mechanical to electrical"", ""mechanical to thermal"", ""chemical to electrical"", ""chemical to thermal""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1020,About how often is a full moon observed from Earth's surface?,"{""text"": [""each week"", ""once a month"", ""every two weeks"", ""once each leap year""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
136,"Which method below would be the best way to determine if an egg, plastic foam, a piece of wood, or a candle would float on water?","{""text"": [""observing each object in water"", ""measuring the size of each object"", ""calculating the weight of the objects"", ""comparing the shapes of the objects""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
2173,Shale is a sedimentary rock that can be metamorphosed into slate by,"{""text"": [""cementation."", ""chemical weathering."", ""sedimentation."", ""increased pressure.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1960,Ice cream in a bowl changed from solid to liquid in a few minutes. Which of the following most likely caused this change?,"{""text"": [""Bacteria grew in the ice cream."", ""Heat was added to the ice cream."", ""Water evaporated from the ice cream."", ""Frozen berries were sprinkled on the ice cream.""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
841,Which of the following best describes the climate of an area?,"{""text"": [""the high temperature and wind speed for six months"", ""the high temperature and wind speed each day for one year"", ""the temperature and precipitation every hour for one day"", ""the average temperature and total precipitation each month for ten years""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1003,Where is most of Earth's water located?,"{""text"": [""glaciers"", ""lakes"", ""oceans"", ""rivers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1650,Which of the following is the major cause of tides?,"{""text"": [""heating of the oceans by the Sun"", ""gravitational pull of the Moon"", ""earthquakes on the ocean floor"", ""changes in wind direction""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
202,Which part of a plant produces the seeds?,"{""text"": [""flower"", ""leaves"", ""stem"", ""roots""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1092,What two gases make up most of the Earth's atmosphere?,"{""text"": [""Hydrogen and oxygen"", ""Hydrogen and nitrogen"", ""Oxygen and carbon dioxide"", ""Oxygen and nitrogen""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
817,The surface of the Moon is covered with craters. Most of these craters were formed by,"{""text"": [""eruptions of active volcanoes"", ""the impacts of many meteoroids"", ""shifting rock on the Moon's surface (\""moonquakes\"")"", ""tidal forces caused by the Earth and Sun""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1866,Joel made some measurements and recorded this data: Sample 1 - 45 mL Sample 2 - 15 mL Sample 3 - 30 mL Sample 4 - 20 mL Which of these tools would most likely have been used to obtain these measurements?,"{""text"": [""test tube"", ""meter stick"", ""spring scale"", ""graduated cylinder""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1571,"A student leaves a rock in the Sun on a bright afternoon. An hour after sunset, the weather is cool, but the rock still feels warm. The student has demonstrated a property of the rock resulting directly from which of the rock's other properties?","{""text"": [""its reactivity"", ""its magnetism"", ""its specific heat"", ""its chemical energy""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
861,Two identical books are on opposite ends of a table. Which of these would increase the gravitational force exerted between the two books?,"{""text"": [""decrease the distance between the books"", ""decrease the mass of the books"", ""decrease the mass of the table"", ""decrease the temperature in the room""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1339,What is a decomposer?,"{""text"": [""a living thing that breaks down dead organisms"", ""a living thing that makes its own food"", ""an animal that eats live plants"", ""an animal that hunts other animals""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1655,Vascular plants have tissue called xylem. Which of these is transported by the xylem?,"{""text"": [""food made by the plant"", ""water needed by the plant"", ""pollen for plant reproduction"", ""carbon dioxide for photosynthesis""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
1274,Which organisms form the base of all ecosystems?,"{""text"": [""scavengers"", ""producers"", ""consumers"", ""decomposers""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
821,Which two objects produce their own light?,"{""text"": [""candle and moon"", ""moon and mirror"", ""sun and candle"", ""mirror and sun""], ""label"": [""A"", ""B"", ""C"", ""D""]}",
